142,1447
1447,1598
493,1715
907,1313
1165,1370
772,1093
1715,1823
1057,1134
428,1715
142,1598
142,722
142,321
1165,1715
10,1635
10,428
10,1715
10,1075
10,472
321,1598
321,1145
1579,1811
1579,1823
1579,1635
1579,1614
1579,1715
1019,1579
428,1579
508,675
579,675
31,1042
1145,1635
1145,1614
428,1557
1557,1765
1600,1751
1557,1600
472,1715
472,1145
1145,1685
18,1145
416,1164
1042,1442
1093,1442
1382,1557
379,1565
1145,1834
416,630
416,1565
1426,1565
460,1057
559,1042
559,1442
1128,1442
675,1584
675,1165
1127,1369
1552,1640
1055,1057
1715,1771
720,1729
154,1557
496,1715
1557,1576
208,1057
472,1042
811,1127
1093,1828
212,1057
1447,1800
1145,1800
699,1057
416,1786
1057,1643
1715,1811
1076,1715
85,1042
811,1393
31,1093
652,1174
1093,1834
31,1834
1661,1715
261,1715
439,1174
732,1057
439,630
1165,1598
53,1522
19,1616
1616,1800
19,1800
1715,1751
630,1413
428,1075
428,1635
1715,1834
189,1715
302,1715
333,1715
540,1042
1075,1635
1635,1715
540,1686
1042,1686
255,1488
1715,1800
442,907
442,721
442,1823
442,1613
386,442
379,442
442,1751
442,1448
442,772
442,1715
1075,1715
1522,1717
1174,1717
1248,1715
378,1800
540,1715
378,1715
652,1522
641,652
721,1522
347,1715
439,1413
1042,1834
1165,1834
1715,1723
226,377
226,1614
226,416
226,302
226,961
226,1448
226,1823
226,1746
540,1800
540,1145
378,540
472,1248
898,1174
1522,1746
53,788
255,816
35,721
243,1057
668,1522
81,1057
1128,1686
1522,1656
895,1057
378,567
788,901
901,1522
1057,1605
129,1057
416,811
1242,1715
811,1409
53,416
472,1313
333,1614
35,1522
1165,1686
1479,1522
1479,1656
416,1656
420,1715
1174,1522
811,1522
1259,1440
333,379
379,1614
630,1522
18,472
678,1557
926,1248
890,1248
1248,1523
22,1248
1248,1448
1248,1681
1145,1248
1248,1447
1248,1734
1248,1823
1248,1303
1248,1635
629,1248
1075,1248
1248,1390
1248,1339
806,1248
202,1248
1129,1248
1248,1307
246,1248
741,1248
1248,1370
280,1248
379,1248
21,1248
1248,1813
1248,1313
386,1248
1248,1800
302,1248
1248,1590
420,1248
513,1248
416,1248
1019,1248
112,1248
428,1248
12,1248
1248,1438
907,1248
1207,1248
377,1248
590,1248
189,1248
721,1248
251,1248
772,1248
155,1248
540,1248
44,1248
18,1834
472,1834
941,1817
941,1191
1165,1739
1174,1308
18,1165
472,1165
1057,1819
1165,1390
629,1681
907,1834
907,1800
763,1390
1049,1390
763,1834
1390,1834
1049,1834
416,1379
149,530
1145,1739
1165,1447
142,652
442,1447
142,442
540,1739
652,1211
1174,1211
202,1739
202,1145
472,1739
202,472
1057,1542
347,1557
255,1383
416,1864
1174,1187
321,1557
1042,1715
31,675
18,1811
416,1174
378,1739
378,1390
227,1568
1448,1823
772,1823
1635,1823
721,1823
379,1823
386,1823
1075,1823
721,1635
1448,1635
379,1635
386,1635
772,1635
145,1164
145,416
772,907
907,1448
255,1062
472,907
629,1715
18,1715
1448,1715
772,1715
1165,1313
18,1800
772,1448
788,1522
788,1488
907,1165
1156,1165
161,1156
983,1156
907,1156
891,1522
811,1174
1156,1390
1156,1370
1156,1715
1057,1864
153,1715
378,1145
378,472
0,1835
1049,1715
763,1715
1197,1522
398,1256
811,1762
811,1057
439,1522
516,1715
31,1739
1447,1579
139,472
472,577
28,1616
472,772
472,1448
378,1447
1616,1715
379,1616
1235,1313
1789,1845
683,1715
1235,1715
503,1020
4,1057
416,1447
652,1447
751,1681
820,1681
511,1681
60,1681
1391,1681
1523,1681
529,1681
1303,1681
1379,1681
1438,1681
1207,1681
420,1681
1019,1681
1681,1800
1681,1759
982,1681
386,1681
918,1681
513,1681
442,1681
1635,1681
1681,1719
306,1681
1447,1681
428,1681
1165,1681
907,1681
1129,1681
112,1681
1145,1681
1093,1686
1614,1616
1009,1715
1145,1811
907,1811
143,907
670,907
907,1823
748,907
763,1145
577,907
139,907
428,1447
1447,1635
1717,1842
143,1823
1145,1823
670,1823
1614,1823
1057,1323
378,1313
16,1057
854,1715
1681,1687
145,1681
1356,1681
1681,1823
976,1681
983,1681
1681,1842
1087,1681
1681,1717
1517,1681
155,1681
1598,1681
290,1681
1107,1681
10,1681
246,1681
590,1681
1174,1681
907,1496
907,1587
1248,1739
379,416
670,1715
143,1715
378,1042
378,1834
1313,1834
143,1145
772,1145
670,1145
378,1811
1739,1811
480,1715
472,480
1042,1178
1128,1178
1042,1390
763,854
1047,1715
584,1715
584,1047
503,895
428,1616
379,428
280,428
1390,1811
280,1616
1616,1635
18,907
854,1834
1113,1256
540,907
1042,1313
280,1635
675,819
1256,1456
333,1557
379,1557
1557,1614
480,1313
1057,1793
823,1557
1093,1178
1095,1715
756,1715
540,1390
1734,1739
1390,1734
540,1734
416,1542
316,1042
316,540
1715,1734
1057,1220
1057,1174
432,1715
416,906
793,1715
707,1057
472,652
142,472
472,1447
630,1057
85,1442
540,1447
1715,1843
652,1624
270,652
652,1350
652,743
256,652
133,652
652,1746
652,808
182,652
191,652
1057,1807
503,1109
311,1042
124,811
324,416
1064,1715
567,1715
1057,1447
1127,1403
644,1057
428,472
472,1635
907,1557
1557,1811
472,1557
741,907
267,907
907,918
378,907
918,1165
378,1165
741,1165
267,1165
133,416
121,1057
798,1746
227,798
798,1057
798,1256
357,798
798,1191
545,811
898,1308
189,1681
496,1681
379,1681
1673,1681
416,1681
1614,1681
955,1681
0,1218
379,1165
205,1522
1715,1731
503,1222
1222,1789
416,1222
379,918
741,918
280,1719
1616,1719
189,1719
21,1719
1635,1719
1448,1719
1075,1719
377,1719
1614,1719
772,1719
428,1719
741,1719
1715,1719
1447,1719
379,1719
386,1719
1719,1823
302,1719
416,1719
721,1719
494,1156
472,1379
416,1807
395,953
460,1789
460,503
1145,1598
189,1145
91,665
675,1828
379,420
133,1057
133,1164
317,1313
675,1259
1128,1828
416,1211
813,1211
329,1211
527,1211
1211,1448
226,1211
1056,1211
377,1211
973,1211
577,1715
139,577
577,1145
1374,1715
1313,1374
1235,1374
0,233
416,818
1256,1498
96,1557
1557,1823
572,1557
772,1557
670,1557
0,1487
854,1847
854,1390
854,1049
572,670
572,772
572,907
572,1715
572,1823
572,1145
572,1614
1016,1789
416,707
405,1715
416,540
0,656
124,1830
1256,1478
811,818
760,1715
818,1369
818,1057
191,416
1789,1794
416,1794
297,1789
297,1552
120,1557
409,1057
1642,1789
652,943
652,1488
950,1769
1657,1715
372,1042
378,741
741,1145
741,1715
405,741
372,1828
559,1828
661,1828
772,1739
741,1635
907,1635
918,1635
189,1413
1413,1635
788,1413
1049,1781
416,1413
1042,1248
379,907
1390,1781
1557,1657
18,1248
286,1145
1174,1271
420,1390
379,1390
730,1522
11,1635
652,668
907,982
416,1614
426,1635
189,1635
540,1635
857,1057
788,1681
907,1042
1522,1549
1390,1686
907,1010
420,907
907,1370
44,907
624,772
772,1834
101,772
602,1715
378,1598
907,1739
741,1800
741,1598
741,1650
741,1447
1739,1834
1165,1800
788,1207
255,1693
689,1256
1248,1811
540,1811
416,695
1057,1263
1800,1834
420,1834
379,1834
540,1834
907,1390
1523,1715
907,1650
907,1598
96,1390
1145,1390
801,1313
494,1811
907,1847
1145,1650
494,907
494,1715
1800,1811
1811,1834
494,1734
1734,1811
44,472
472,540
472,1390
189,1598
378,1650
1462,1522
1715,1794
256,1174
907,1686
1057,1413
1207,1715
1207,1447
965,1715
981,1610
472,1811
1145,1207
92,1557
202,1715
195,1057
1004,1789
338,1057
413,798
741,1390
741,1739
202,1834
313,503
1313,1442
441,1746
1057,1511
202,1811
641,1174
239,1256
1140,1452
1452,1557
722,1452
604,1042
1390,1442
811,1641
457,1557
581,630
581,1174
494,1165
189,1447
1042,1325
173,1145
286,1715
1511,1789
604,1442
1488,1681
164,1681
1479,1681
1659,1681
1681,1813
101,1681
1613,1681
255,1681
589,1715
66,1715
1650,1715
798,1299
140,1715
135,255
1313,1428
1256,1746
1191,1746
1057,1746
357,1746
1299,1746
227,1746
317,1715
1428,1715
851,1042
333,1337
340,1057
302,416
1256,1549
1057,1625
416,1438
416,641
378,1248
214,811
1557,1751
173,1751
255,1462
0,1711
416,581
416,1088
695,1057
695,929
494,1390
530,842
416,1717
1165,1626
1042,1626
1057,1281
139,1715
139,722
139,1140
854,1781
1598,1769
1030,1557
189,557
416,1793
1259,1442
942,1256
772,1259
540,1313
809,1789
604,1626
378,1686
44,1557
1145,1557
420,1042
1557,1800
1557,1834
1369,1789
340,416
416,1264
1042,1370
631,1715
1057,1096
1370,1626
907,1626
907,1442
416,788
1119,1715
662,1715
797,1715
1204,1715
907,1743
1715,1743
1145,1501
1501,1715
1715,1824
503,1860
96,1834
1743,1834
1517,1834
1057,1314
1042,1811
1248,1834
140,753
1442,1715
753,1715
1589,1715
753,781
140,781
623,1557
503,1568
1256,1568
1374,1752
1715,1752
302,1462
255,1436
364,1746
211,956
1225,1557
18,1313
1313,1828
661,1093
772,1734
42,1042
42,1828
772,1828
661,1145
202,540
1259,1828
472,1681
756,1145
321,1447
1259,1834
907,1828
1248,1828
480,1557
1259,1811
1303,1522
251,1042
790,1522
811,1717
472,691
1259,1686
1522,1846
788,1438
788,1447
226,255
472,753
1174,1294
472,590
472,1438
472,1207
472,1523
386,472
472,1019
472,806
472,741
472,1800
472,1590
377,472
155,472
302,472
251,472
472,1303
472,1734
472,1075
12,472
21,472
420,472
472,629
22,472
112,472
189,472
472,1813
472,1339
472,1307
472,1823
472,926
246,472
280,472
472,1370
379,472
472,513
472,890
472,1129
416,472
472,721
139,1557
595,1522
472,1120
202,1781
772,1339
941,1091
142,189
533,901
416,901
1781,1834
0,1373
540,1165
1042,1831
901,1793
145,901
763,1781
1370,1442
1370,1686
372,1442
211,213
540,1259
1370,1715
1145,1370
255,961
503,591
1019,1438
356,1019
442,1019
811,1863
145,788
1792,1863
585,1522
901,1057
462,1057
1057,1674
262,1681
1165,1194
1522,1722
416,1448
811,1164
1328,1557
416,1723
416,1674
679,899
829,899
922,1715
213,1715
494,1686
1522,1793
1438,1447
763,1522
104,901
1686,1834
494,1834
846,1715
1557,1707
641,1614
652,901
1370,1614
311,1811
772,1370
641,1462
227,1150
1370,1448
1681,1837
1566,1681
1000,1681
890,1681
111,1681
1313,1811
814,1522
1686,1715
772,1686
1448,1686
811,1639
85,1259
503,799
416,1388
1739,1800
1194,1715
85,1440
65,255
871,1715
319,1715
85,1093
1145,1616
907,1616
202,1800
1294,1717
1057,1388
1145,1686
1145,1448
1734,1834
1128,1370
334,1057
1536,1677
227,1536
202,907
1057,1439
255,1680
753,1120
1321,1715
772,1321
581,811
202,494
202,1156
641,1057
1184,1715
527,1478
831,1057
503,628
31,772
1057,1437
811,867
202,854
854,1300
182,416
868,1789
1057,1522
1178,1259
503,1680
1165,1259
1073,1715
85,372
630,1722
165,416
696,1013
503,696
696,735
696,1680
443,696
573,811
85,1178
372,1178
1522,1688
1519,1557
931,1313
931,1715
931,1523
814,1256
395,1811
853,1557
416,1688
1112,1715
1057,1394
416,943
31,1828
202,1042
85,1313
85,1828
85,661
1248,1557
472,613
164,472
675,866
675,763
372,675
472,675
100,675
675,1734
675,1781
675,1339
675,1442
69,675
316,675
675,772
675,751
158,675
675,1181
675,1696
675,1305
675,1313
203,675
675,1775
42,675
675,1687
655,675
675,1325
675,1458
661,675
675,1626
675,875
202,675
675,1145
675,1028
22,675
257,675
85,675
675,851
598,675
675,1370
675,1090
311,675
420,675
559,675
675,1390
675,1448
675,1178
675,1468
480,675
675,1831
675,1128
675,1440
183,675
675,907
675,986
675,1834
675,872
540,675
675,1800
675,1156
675,967
378,675
128,675
675,791
675,1634
675,1766
553,675
675,1811
12,675
675,1285
675,1715
675,1400
675,1214
251,675
907,976
53,145
1057,1445
145,1863
53,1863
1019,1174
1164,1863
164,202
169,691
169,472
1272,1522
229,1522
624,1715
1276,1715
624,1448
420,1448
1276,1448
512,1715
798,1455
350,1715
555,1789
498,1715
361,1370
361,722
852,1715
773,1715
907,1325
1442,1734
1442,1834
540,1442
85,1834
85,1734
416,1394
1522,1545
379,1145
333,1145
1522,1842
1057,1849
1207,1779
416,1488
772,1313
1598,1603
1517,1598
31,1715
361,1622
1370,1622
722,1622
1455,1746
339,1522
416,1746
652,1057
177,211
775,1522
106,1522
439,775
657,1256
18,378
396,941
1313,1686
232,1715
885,1715
373,1161
972,1161
359,1161
1053,1161
869,1161
1161,1646
1161,1396
1161,1812
451,1161
946,1161
476,1161
1161,1861
1161,1317
807,1161
1161,1520
470,1161
1003,1161
711,1161
416,1161
41,1161
320,1161
672,1161
1161,1829
1161,1282
84,1161
178,1161
195,416
1143,1715
1390,1800
1093,1259
1448,1557
1557,1635
378,584
1156,1448
494,1448
807,1053
56,1789
949,1522
98,630
47,1161
47,1520
807,1646
751,1042
372,1440
1717,1789
1186,1816
1557,1730
232,1401
232,1557
1465,1557
885,1648
151,1557
232,1313
1053,1816
452,1715
0,123
416,880
849,1557
736,1715
264,1557
996,1057
1032,1715
31,372
1326,1557
1259,1325
416,902
1710,1715
741,1049
202,741
741,763
741,1834
630,1673
1174,1863
1174,1479
255,1174
788,1174
113,1174
1164,1174
1174,1759
390,1174
783,907
581,1057
211,1094
0,1174
505,1715
31,1259
166,416
416,1369
472,814
83,1248
83,472
1165,1248
96,1811
96,1715
1303,1715
1145,1303
378,1303
96,1303
1303,1811
772,1800
1326,1715
119,1522
0,1715
783,1557
28,741
1207,1683
166,1057
372,1686
741,1823
302,1823
428,1823
1271,1522
53,641
641,1369
641,811
1256,1727
1207,1635
290,1207
1207,1379
83,1207
428,1207
0,782
581,652
1057,1721
1557,1716
628,1557
10,907
378,1734
1313,1473
670,1614
18,772
378,772
202,1165
251,1093
28,1823
1369,1614
811,1614
42,1178
814,1715
540,1681
1686,1734
416,1721
277,1715
568,1145
540,751
540,1842
255,540
442,540
10,540
155,540
540,820
540,1019
540,1438
400,540
420,540
540,1207
540,1129
540,1303
540,926
511,540
540,1279
540,1719
540,1613
112,540
540,1488
513,540
540,1479
540,1598
529,540
145,540
540,1823
664,1557
1522,1594
277,472
1516,1715
615,1715
21,28
1563,1715
1128,1626
814,1359
721,1715
314,416
884,1557
321,1614
442,472
246,442
442,652
442,1719
155,442
442,1379
83,442
442,1129
428,442
442,1303
442,1391
251,442
442,553
442,513
442,1579
442,1523
196,442
442,629
442,511
74,1557
416,1722
430,1557
29,1557
562,1557
1177,1715
1177,1557
1557,1825
568,1557
741,854
729,1715
503,1230
22,1739
22,1834
360,1256
143,1614
1133,1557
261,1557
851,1259
1352,1715
22,540
42,540
22,42
798,1789
1557,1563
42,1442
42,1834
1042,1090
865,1557
1356,1598
656,1598
540,1557
815,1681
1077,1557
1482,1557
22,1042
22,1442
503,1185
820,1042
255,423
148,1557
148,1614
1057,1144
31,1442
1014,1746
346,1557
13,1557
811,1619
1626,1734
85,1626
31,1626
1007,1493
1313,1681
225,1681
1034,1681
416,984
629,907
907,1188
984,1656
629,1800
629,1188
629,1145
1207,1598
321,783
772,851
772,1696
31,851
1493,1811
1057,1801
304,503
441,1522
630,1174
641,1793
145,1174
1014,1522
0,43
1417,1522
334,1174
334,1256
334,1471
387,1715
338,1557
377,1522
772,1442
171,772
624,1823
386,1715
386,1448
386,1075
386,624
143,386
386,721
386,741
379,386
386,772
171,1834
1369,1717
388,1369
1132,1145
171,819
31,819
819,1834
772,819
819,1442
1313,1598
388,811
1676,1800
1145,1651
21,907
1233,1850
464,1715
938,1715
1651,1715
1145,1485
907,1485
1485,1715
1301,1863
1057,1792
148,1715
1098,1715
883,1715
646,1789
406,1283
406,1488
164,1715
542,1145
422,1715
353,1715
1140,1598
1598,1601
529,1676
1447,1676
1676,1681
899,1522
302,1614
189,302
302,321
416,1624
87,1676
641,1543
641,1863
1313,1676
862,1057
255,406
91,1488
91,255
844,1715
189,1614
1145,1563
1362,1715
634,1715
1443,1715
117,1715
1676,1715
280,379
1057,1624
302,1057
1614,1635
579,1635
473,1715
386,1614
386,579
1098,1145
387,1557
1174,1332
860,1715
42,1440
302,907
302,1145
321,1752
238,1719
1357,1715
1411,1681
96,1681
652,788
1057,1193
954,1557
630,1717
780,1715
1238,1614
725,1614
901,1699
1344,1715
8,1715
1392,1715
416,929
1174,1395
416,538
31,1165
254,1042
622,1313
21,395
473,756
416,1220
416,1792
42,1686
881,1057
1313,1824
1207,1676
114,901
189,1752
13,1752
519,1557
1207,1313
789,1174
1352,1557
464,938
189,572
302,572
321,572
938,1362
982,1362
1090,1686
492,1715
265,907
854,1522
585,854
416,1021
132,585
1554,1715
1057,1088
915,1557
1473,1557
858,1715
622,640
622,1715
851,1145
851,1093
42,851
42,1093
641,901
641,788
1083,1522
1619,1717
641,1394
28,1715
1048,1676
1048,1313
647,1313
1180,1522
1174,1413
414,1681
96,918
786,918
511,918
918,976
918,1447
513,918
751,918
918,1145
428,918
918,1523
529,918
918,1129
918,1800
918,1823
426,918
918,1759
918,1019
414,918
784,918
145,918
386,918
420,918
112,918
918,1719
918,1842
918,1303
918,1522
820,918
918,1391
918,1715
918,1598
629,918
918,1379
1686,1811
1522,1596
255,354
255,1479
1337,1715
392,630
191,630
641,906
83,1715
1522,1715
1379,1715
471,1313
1051,1715
28,772
1715,1848
544,998
998,1852
58,998
811,998
1042,1766
1292,1715
1002,1145
385,1438
731,1438
940,1303
1105,1303
137,1303
199,901
1159,1174
675,1093
1676,1834
1488,1609
788,1566
741,788
1145,1676
1601,1676
1167,1676
96,1676
207,1575
255,1609
1002,1715
1189,1676
907,1676
160,1715
142,1676
245,494
0,514
1440,1734
901,1423
416,1019
141,901
1075,1811
420,1676
